time_stamp,Long,Short,DA_price
2023-01-01 00:00:00+01:00,-209.4,-209.4,-3.61
2023-01-01 00:15:00+01:00,-23.3,-23.3,-3.61
2023-01-01 00:30:00+01:00,-25.62,-25.62,-3.61
2023-01-01 00:45:00+01:00,-40.62,-40.62,-3.61
2023-01-01 01:00:00+01:00,32.78,32.78,-1.46
2023-01-01 01:15:00+01:00,35.06,35.06,-1.46
2023-01-01 01:30:00+01:00,30.0,30.0,-1.46
2023-01-01 01:45:00+01:00,30.0,30.0,-1.46
2023-01-01 02:00:00+01:00,30.0,30.0,-1.52
2023-01-01 02:15:00+01:00,30.0,30.0,-1.52
2023-01-01 02:30:00+01:00,30.0,30.0,-1.52
2023-01-01 02:45:00+01:00,-10.46,-10.46,-1.52
2023-01-01 03:00:00+01:00,-23.07,-23.07,-5.0
2023-01-01 03:15:00+01:00,-14.19,-14.19,-5.0
2023-01-01 03:30:00+01:00,-27.69,-27.69,-5.0
2023-01-01 03:45:00+01:00,-20.19,-20.19,-5.0
2023-01-01 04:00:00+01:00,-21.47,-21.47,-4.6
2023-01-01 04:15:00+01:00,-22.27,-22.27,-4.6
2023-01-01 04:30:00+01:00,-21.18,-21.18,-4.6
2023-01-01 04:45:00+01:00,-31.62,-31.62,-4.6
2023-01-01 05:00:00+01:00,-44.67,-44.67,-4.05
2023-01-01 05:15:00+01:00,-30.93,-30.93,-4.05
2023-01-01 05:30:00+01:00,-20.66,-20.66,-4.05
2023-01-01 05:45:00+01:00,-20.64,-20.64,-4.05
2023-01-01 06:00:00+01:00,-36.91,-36.91,-3.6
2023-01-01 06:15:00+01:00,-14.85,-14.85,-3.6
2023-01-01 06:30:00+01:00,-10.62,-10.62,-3.6
2023-01-01 06:45:00+01:00,-357.5,-357.5,-3.6
2023-01-01 07:00:00+01:00,-301.67,-301.67,0.0
2023-01-01 07:15:00+01:00,-147.94,-147.94,0.0
2023-01-01 07:30:00+01:00,-59.18,-59.18,0.0
2023-01-01 07:45:00+01:00,-54.1,-54.1,0.0
2023-01-01 08:00:00+01:00,-131.81,-131.81,0.0
2023-01-01 08:15:00+01:00,-45.19,-45.19,0.0
2023-01-01 08:30:00+01:00,-27.69,-27.69,0.0
2023-01-01 08:45:00+01:00,-36.69,-36.69,0.0
2023-01-01 09:00:00+01:00,-183.89,-183.89,0.0
2023-01-01 09:15:00+01:00,-20.97,-20.97,0.0
2023-01-01 09:30:00+01:00,-10.62,-10.62,0.0
2023-01-01 09:45:00+01:00,-15.62,-15.62,0.0
2023-01-01 10:00:00+01:00,-25.62,67.06,0.99
2023-01-01 10:15:00+01:00,-25.62,-25.62,0.99
2023-01-01 10:30:00+01:00,-50.0,-50.0,0.99
2023-01-01 10:45:00+01:00,-50.0,-50.0,0.99
2023-01-01 11:00:00+01:00,-46.04,-46.04,0.58
2023-01-01 11:15:00+01:00,-207.5,-207.5,0.58
2023-01-01 11:30:00+01:00,-207.5,-207.5,0.58
2023-01-01 11:45:00+01:00,-170.0,-170.0,0.58
2023-01-01 12:00:00+01:00,-40.62,-40.62,0.04
2023-01-01 12:15:00+01:00,-25.62,-25.62,0.04
2023-01-01 12:30:00+01:00,27.32,27.32,0.04
2023-01-01 12:45:00+01:00,-60.62,-60.62,0.04
2023-01-01 13:00:00+01:00,-140.0,-140.0,0.0
2023-01-01 13:15:00+01:00,-15.62,-15.62,0.0
2023-01-01 13:30:00+01:00,-15.62,-15.62,0.0
2023-01-01 13:45:00+01:00,30.0,30.0,0.0
2023-01-01 14:00:00+01:00,-127.46,64.86,0.85
2023-01-01 14:15:00+01:00,-14.19,-14.19,0.85
2023-01-01 14:30:00+01:00,85.08,85.08,0.85
2023-01-01 14:45:00+01:00,159.38,159.38,0.85
2023-01-01 15:00:00+01:00,-5.19,-5.19,23.53
2023-01-01 15:15:00+01:00,-5.19,-5.19,23.53
2023-01-01 15:30:00+01:00,206.38,206.38,23.53
2023-01-01 15:45:00+01:00,231.38,231.38,23.53
2023-01-01 16:00:00+01:00,-6.69,-6.69,36.54
2023-01-01 16:15:00+01:00,-5.19,-5.19,36.54
2023-01-01 16:30:00+01:00,181.38,181.38,36.54
2023-01-01 16:45:00+01:00,987.77,987.77,36.54
2023-01-01 17:00:00+01:00,166.38,166.38,46.03
2023-01-01 17:15:00+01:00,34.24,34.24,46.03
2023-01-01 17:30:00+01:00,73.67,73.67,46.03
2023-01-01 17:45:00+01:00,-6.69,-6.69,46.03
2023-01-01 18:00:00+01:00,-25.54,-25.54,99.9
2023-01-01 18:15:00+01:00,-18.19,-18.19,99.9
2023-01-01 18:30:00+01:00,-42.04,-42.04,99.9
2023-01-01 18:45:00+01:00,-247.76,-247.76,99.9
2023-01-01 19:00:00+01:00,-300.0,-300.0,54.95
2023-01-01 19:15:00+01:00,-300.0,-300.0,54.95
2023-01-01 19:30:00+01:00,-300.0,-300.0,54.95
2023-01-01 19:45:00+01:00,-300.0,-300.0,54.95
2023-01-01 20:00:00+01:00,-52.54,-52.54,62.0
2023-01-01 20:15:00+01:00,-31.89,-31.89,62.0
2023-01-01 20:30:00+01:00,-247.76,-247.76,62.0
2023-01-01 20:45:00+01:00,-247.76,-247.76,62.0
2023-01-01 21:00:00+01:00,91.42,91.42,52.93
2023-01-01 21:15:00+01:00,91.42,91.42,52.93
2023-01-01 21:30:00+01:00,126.76,126.76,52.93
2023-01-01 21:45:00+01:00,138.74,138.74,52.93
2023-01-01 22:00:00+01:00,181.38,181.38,45.96
2023-01-01 22:15:00+01:00,196.0,196.0,45.96
2023-01-01 22:30:00+01:00,181.43,181.43,45.96
2023-01-01 22:45:00+01:00,166.84,166.84,45.96
2023-01-01 23:00:00+01:00,160.02,160.02,35.0
2023-01-01 23:15:00+01:00,-42.04,-42.04,35.0
2023-01-01 23:30:00+01:00,-247.76,-247.76,35.0
2023-01-01 23:45:00+01:00,-247.76,-247.76,35.0
2023-01-02 00:00:00+01:00,-700.0,-700.0,109.9
2023-01-02 00:15:00+01:00,-700.0,-700.0,109.9
2023-01-02 00:30:00+01:00,-356.26,-356.26,109.9
2023-01-02 00:45:00+01:00,-700.0,-700.0,109.9
2023-01-02 01:00:00+01:00,-67.1,-67.1,94.9
2023-01-02 01:15:00+01:00,97.01,97.01,94.9
2023-01-02 01:30:00+01:00,109.9,109.9,94.9
2023-01-02 01:45:00+01:00,154.45,154.45,94.9
2023-01-02 02:00:00+01:00,166.38,166.38,52.93
2023-01-02 02:15:00+01:00,148.73,148.73,52.93
2023-01-02 02:30:00+01:00,156.86,156.86,52.93
2023-01-02 02:45:00+01:00,-15.62,-15.62,52.93
2023-01-02 03:00:00+01:00,-15.62,-15.62,44.16
2023-01-02 03:15:00+01:00,-29.82,-29.82,44.16
2023-01-02 03:30:00+01:00,-50.0,-50.0,44.16
2023-01-02 03:45:00+01:00,-77.85,-77.85,44.16
2023-01-02 04:00:00+01:00,-113.32,-113.32,50.08
2023-01-02 04:15:00+01:00,-88.25,-88.25,50.08
2023-01-02 04:30:00+01:00,-113.32,-113.32,50.08
2023-01-02 04:45:00+01:00,-304.8,-304.8,50.08
2023-01-02 05:00:00+01:00,-700.0,-700.0,77.09
2023-01-02 05:15:00+01:00,-700.0,-700.0,77.09
2023-01-02 05:30:00+01:00,-700.0,-700.0,77.09
2023-01-02 05:45:00+01:00,-269.56,-269.56,77.09
2023-01-02 06:00:00+01:00,-700.0,-700.0,105.08
2023-01-02 06:15:00+01:00,-560.17,-560.17,105.08
2023-01-02 06:30:00+01:00,-700.0,-700.0,105.08
2023-01-02 06:45:00+01:00,-39.74,-39.74,105.08
2023-01-02 07:00:00+01:00,-15.04,-15.04,140.64
2023-01-02 07:15:00+01:00,-5.19,-5.19,140.64
2023-01-02 07:30:00+01:00,106.06,106.06,140.64
2023-01-02 07:45:00+01:00,65.05,65.05,140.64
2023-01-02 08:00:00+01:00,-40.0,-40.0,162.44
2023-01-02 08:15:00+01:00,-5.19,-5.19,162.44
2023-01-02 08:30:00+01:00,103.31,103.31,162.44
2023-01-02 08:45:00+01:00,100.31,100.31,162.44
2023-01-02 09:00:00+01:00,-14.19,-14.19,180.0
2023-01-02 09:15:00+01:00,78.68,78.68,180.0
2023-01-02 09:30:00+01:00,105.33,105.33,180.0
2023-01-02 09:45:00+01:00,148.52,148.52,180.0
2023-01-02 10:00:00+01:00,103.31,103.31,145.61
2023-01-02 10:15:00+01:00,-14.19,-14.19,145.61
2023-01-02 10:30:00+01:00,47.29,47.29,145.61
2023-01-02 10:45:00+01:00,-14.19,-14.19,145.61
2023-01-02 11:00:00+01:00,-40.62,-40.62,143.35
2023-01-02 11:15:00+01:00,-40.0,-40.0,143.35
2023-01-02 11:30:00+01:00,-40.62,-40.62,143.35
2023-01-02 11:45:00+01:00,73.92,73.92,143.35
2023-01-02 12:00:00+01:00,101.21,101.21,144.38
2023-01-02 12:15:00+01:00,136.38,136.38,144.38
2023-01-02 12:30:00+01:00,143.29,143.29,144.38
2023-01-02 12:45:00+01:00,143.29,143.29,144.38
2023-01-02 13:00:00+01:00,143.29,143.29,143.76
2023-01-02 13:15:00+01:00,143.29,143.29,143.76
2023-01-02 13:30:00+01:00,143.29,143.29,143.76
2023-01-02 13:45:00+01:00,143.29,143.29,143.76
2023-01-02 14:00:00+01:00,143.29,143.29,148.2
2023-01-02 14:15:00+01:00,143.29,143.29,148.2
2023-01-02 14:30:00+01:00,130.2,130.2,148.2
2023-01-02 14:45:00+01:00,115.2,115.2,148.2
2023-01-02 15:00:00+01:00,106.98,106.98,155.34
2023-01-02 15:15:00+01:00,143.25,143.25,155.34
2023-01-02 15:30:00+01:00,148.92,148.92,155.34
2023-01-02 15:45:00+01:00,-20.87,-20.87,155.34
2023-01-02 16:00:00+01:00,-9.69,-9.69,164.0
2023-01-02 16:15:00+01:00,118.7,118.7,164.0
2023-01-02 16:30:00+01:00,-38.59,-38.59,164.0
2023-01-02 16:45:00+01:00,102.48,102.48,164.0
2023-01-02 17:00:00+01:00,97.98,97.98,185.68
2023-01-02 17:15:00+01:00,71.38,71.38,185.68
2023-01-02 17:30:00+01:00,79.16,79.16,185.68
2023-01-02 17:45:00+01:00,86.55,86.55,185.68
2023-01-02 18:00:00+01:00,136.38,136.38,174.74
2023-01-02 18:15:00+01:00,154.54,154.54,174.74
2023-01-02 18:30:00+01:00,152.11,152.11,174.74
2023-01-02 18:45:00+01:00,152.05,152.05,174.74
2023-01-02 19:00:00+01:00,151.99,151.99,169.9
2023-01-02 19:15:00+01:00,151.99,151.99,169.9
2023-01-02 19:30:00+01:00,121.47,121.47,169.9
2023-01-02 19:45:00+01:00,98.49,98.49,169.9
2023-01-02 20:00:00+01:00,98.06,98.06,153.0
2023-01-02 20:15:00+01:00,56.16,56.16,153.0
2023-01-02 20:30:00+01:00,83.45,83.45,153.0
2023-01-02 20:45:00+01:00,98.34,98.34,153.0
2023-01-02 21:00:00+01:00,101.55,101.55,141.67
2023-01-02 21:15:00+01:00,150.09,150.09,141.67
2023-01-02 21:30:00+01:00,136.65,136.65,141.67
2023-01-02 21:45:00+01:00,109.47,109.47,141.67
2023-01-02 22:00:00+01:00,233.46,233.46,134.91
2023-01-02 22:15:00+01:00,166.46,166.46,134.91
2023-01-02 22:30:00+01:00,143.46,143.46,134.91
2023-01-02 22:45:00+01:00,130.38,130.38,134.91
2023-01-02 23:00:00+01:00,130.38,147.18,124.22
2023-01-02 23:15:00+01:00,109.47,109.47,124.22
2023-01-02 23:30:00+01:00,89.63,89.63,124.22
2023-01-02 23:45:00+01:00,116.15,116.15,124.22
2023-01-03 00:00:00+01:00,-147.36,-147.36,130.01
2023-01-03 00:15:00+01:00,136.43,136.43,130.01
2023-01-03 00:30:00+01:00,143.76,143.76,130.01
2023-01-03 00:45:00+01:00,80.54,80.54,130.01
2023-01-03 01:00:00+01:00,-85.35,-85.35,120.0
2023-01-03 01:15:00+01:00,20.0,20.0,120.0
2023-01-03 01:30:00+01:00,136.42,136.42,120.0
2023-01-03 01:45:00+01:00,131.42,131.42,120.0
2023-01-03 02:00:00+01:00,184.36,184.36,118.76
2023-01-03 02:15:00+01:00,158.78,158.78,118.76
2023-01-03 02:30:00+01:00,161.41,161.41,118.76
2023-01-03 02:45:00+01:00,213.48,213.48,118.76
2023-01-03 03:00:00+01:00,216.86,216.86,115.0
2023-01-03 03:15:00+01:00,186.09,186.09,115.0
2023-01-03 03:30:00+01:00,216.82,216.82,115.0
2023-01-03 03:45:00+01:00,139.84,139.84,115.0
2023-01-03 04:00:00+01:00,141.41,141.41,113.63
2023-01-03 04:15:00+01:00,143.38,143.38,113.63
2023-01-03 04:30:00+01:00,143.38,143.38,113.63
2023-01-03 04:45:00+01:00,150.21,150.21,113.63
2023-01-03 05:00:00+01:00,149.16,149.16,116.27
2023-01-03 05:15:00+01:00,149.16,149.16,116.27
2023-01-03 05:30:00+01:00,181.41,181.41,116.27
2023-01-03 05:45:00+01:00,268.91,268.91,116.27
2023-01-03 06:00:00+01:00,146.94,146.94,138.92
2023-01-03 06:15:00+01:00,146.94,146.94,138.92
2023-01-03 06:30:00+01:00,255.97,255.97,138.92
2023-01-03 06:45:00+01:00,234.09,234.09,138.92
2023-01-03 07:00:00+01:00,158.78,158.78,159.92
2023-01-03 07:15:00+01:00,190.4,190.4,159.92
2023-01-03 07:30:00+01:00,172.75,172.75,159.92
2023-01-03 07:45:00+01:00,246.35,246.35,159.92
2023-01-03 08:00:00+01:00,276.34,276.34,169.17
2023-01-03 08:15:00+01:00,844.0,844.0,169.17
2023-01-03 08:30:00+01:00,844.0,844.0,169.17
2023-01-03 08:45:00+01:00,250.62,250.62,169.17
2023-01-03 09:00:00+01:00,113.48,190.45,171.18
2023-01-03 09:15:00+01:00,165.47,165.47,171.18
2023-01-03 09:30:00+01:00,112.63,112.63,171.18
2023-01-03 09:45:00+01:00,114.47,114.47,171.18
2023-01-03 10:00:00+01:00,117.75,190.48,168.57
2023-01-03 10:15:00+01:00,129.47,129.47,168.57
2023-01-03 10:30:00+01:00,228.49,228.49,168.57
2023-01-03 10:45:00+01:00,179.59,179.59,168.57
2023-01-03 11:00:00+01:00,844.0,844.0,169.49
2023-01-03 11:15:00+01:00,167.88,167.88,169.49
2023-01-03 11:30:00+01:00,165.47,165.47,169.49
2023-01-03 11:45:00+01:00,165.47,165.47,169.49
2023-01-03 12:00:00+01:00,162.7,162.7,164.5
2023-01-03 12:15:00+01:00,152.47,152.47,164.5
2023-01-03 12:30:00+01:00,177.7,177.7,164.5
2023-01-03 12:45:00+01:00,184.5,184.5,164.5
2023-01-03 13:00:00+01:00,250.75,250.75,160.91
2023-01-03 13:15:00+01:00,215.63,215.63,160.91
2023-01-03 13:30:00+01:00,122.57,122.57,160.91
2023-01-03 13:45:00+01:00,-27.69,-27.69,160.91
2023-01-03 14:00:00+01:00,77.83,77.83,163.06
2023-01-03 14:15:00+01:00,63.06,63.06,163.06
2023-01-03 14:30:00+01:00,95.8,95.8,163.06
2023-01-03 14:45:00+01:00,142.83,142.83,163.06
2023-01-03 15:00:00+01:00,142.85,142.85,166.79
2023-01-03 15:15:00+01:00,167.85,167.85,166.79
2023-01-03 15:30:00+01:00,159.47,159.47,166.79
2023-01-03 15:45:00+01:00,152.47,152.47,166.79
2023-01-03 16:00:00+01:00,180.43,180.43,166.57
2023-01-03 16:15:00+01:00,208.43,208.43,166.57
2023-01-03 16:30:00+01:00,180.39,180.39,166.57
2023-01-03 16:45:00+01:00,177.84,177.84,166.57
2023-01-03 17:00:00+01:00,127.83,127.83,170.82
2023-01-03 17:15:00+01:00,146.04,146.04,170.82
2023-01-03 17:30:00+01:00,132.83,132.83,170.82
2023-01-03 17:45:00+01:00,117.83,117.83,170.82
2023-01-03 18:00:00+01:00,99.28,99.28,168.95
2023-01-03 18:15:00+01:00,107.28,107.28,168.95
2023-01-03 18:30:00+01:00,126.71,126.71,168.95
2023-01-03 18:45:00+01:00,115.04,115.04,168.95
2023-01-03 19:00:00+01:00,123.47,165.61,160.99
2023-01-03 19:15:00+01:00,157.88,157.88,160.99
2023-01-03 19:30:00+01:00,147.68,147.68,160.99
2023-01-03 19:45:00+01:00,147.68,147.68,160.99
2023-01-03 20:00:00+01:00,158.22,158.22,149.62
2023-01-03 20:15:00+01:00,173.22,173.22,149.62
2023-01-03 20:30:00+01:00,147.85,147.85,149.62
2023-01-03 20:45:00+01:00,143.22,143.22,149.62
2023-01-03 21:00:00+01:00,-15.62,-15.62,130.63
2023-01-03 21:15:00+01:00,75.63,75.63,130.63
2023-01-03 21:30:00+01:00,-10.62,-10.62,130.63
2023-01-03 21:45:00+01:00,23.38,23.38,130.63
2023-01-03 22:00:00+01:00,96.43,165.47,114.42
2023-01-03 22:15:00+01:00,123.47,123.47,114.42
2023-01-03 22:30:00+01:00,129.47,129.47,114.42
2023-01-03 22:45:00+01:00,-25.62,-25.62,114.42
2023-01-03 23:00:00+01:00,-25.62,-25.62,92.48
2023-01-03 23:15:00+01:00,-10.62,-10.62,92.48
2023-01-03 23:30:00+01:00,-25.62,-25.62,92.48
2023-01-03 23:45:00+01:00,-50.0,-50.0,92.48
2023-01-04 00:00:00+01:00,-78.66,-78.66,80.07
2023-01-04 00:15:00+01:00,-10.41,-10.41,80.07
2023-01-04 00:30:00+01:00,101.04,101.04,80.07
2023-01-04 00:45:00+01:00,-13.66,-13.66,80.07
2023-01-04 01:00:00+01:00,101.04,101.04,68.44
2023-01-04 01:15:00+01:00,-10.62,-10.62,68.44
2023-01-04 01:30:00+01:00,-10.62,-10.62,68.44
2023-01-04 01:45:00+01:00,-10.62,-10.62,68.44
2023-01-04 02:00:00+01:00,-10.41,-10.41,37.92
2023-01-04 02:15:00+01:00,-13.66,-13.66,37.92
2023-01-04 02:30:00+01:00,-10.41,-10.41,37.92
2023-01-04 02:45:00+01:00,-59.19,-59.19,37.92
2023-01-04 03:00:00+01:00,-39.43,-39.43,0.0
2023-01-04 03:15:00+01:00,-5.39,-5.39,0.0
2023-01-04 03:30:00+01:00,-10.41,-10.41,0.0
2023-01-04 03:45:00+01:00,-10.43,-10.43,0.0
2023-01-04 04:00:00+01:00,-13.04,39.5,0.0
2023-01-04 04:15:00+01:00,-5.35,-5.35,0.0
2023-01-04 04:30:00+01:00,-14.19,-14.19,0.0
2023-01-04 04:45:00+01:00,-5.23,-5.23,0.0
2023-01-04 05:00:00+01:00,-10.62,-10.62,6.33
2023-01-04 05:15:00+01:00,-10.52,-10.52,6.33
2023-01-04 05:30:00+01:00,-10.43,-10.43,6.33
2023-01-04 05:45:00+01:00,163.23,163.23,6.33
2023-01-04 06:00:00+01:00,-22.92,-22.92,54.9
2023-01-04 06:15:00+01:00,-30.74,-30.74,54.9
2023-01-04 06:30:00+01:00,-10.51,-10.51,54.9
2023-01-04 06:45:00+01:00,153.23,153.23,54.9
2023-01-04 07:00:00+01:00,-39.02,153.23,85.32
2023-01-04 07:15:00+01:00,-25.62,-25.62,85.32
2023-01-04 07:30:00+01:00,101.12,101.12,85.32
2023-01-04 07:45:00+01:00,183.23,183.23,85.32
2023-01-04 08:00:00+01:00,-14.04,178.87,150.0
2023-01-04 08:15:00+01:00,168.87,168.87,150.0
2023-01-04 08:30:00+01:00,187.2,187.2,150.0
2023-01-04 08:45:00+01:00,168.87,168.87,150.0
2023-01-04 09:00:00+01:00,247.39,247.39,146.0
2023-01-04 09:15:00+01:00,173.25,173.25,146.0
2023-01-04 09:30:00+01:00,122.28,122.28,146.0
2023-01-04 09:45:00+01:00,122.28,122.28,146.0
2023-01-04 10:00:00+01:00,153.4,153.4,131.19
2023-01-04 10:15:00+01:00,-25.62,193.4,131.19
2023-01-04 10:30:00+01:00,-25.62,-25.62,131.19
2023-01-04 10:45:00+01:00,153.4,153.4,131.19
2023-01-04 11:00:00+01:00,252.54,252.54,130.53
2023-01-04 11:15:00+01:00,193.45,193.45,130.53
2023-01-04 11:30:00+01:00,173.45,173.45,130.53
2023-01-04 11:45:00+01:00,168.45,168.45,130.53
2023-01-04 12:00:00+01:00,168.44,168.44,127.87
2023-01-04 12:15:00+01:00,168.44,168.44,127.87
2023-01-04 12:30:00+01:00,168.44,168.44,127.87
2023-01-04 12:45:00+01:00,-8.65,153.44,127.87
2023-01-04 13:00:00+01:00,-14.21,218.48,119.08
2023-01-04 13:15:00+01:00,168.48,168.48,119.08
2023-01-04 13:30:00+01:00,101.24,101.24,119.08
2023-01-04 13:45:00+01:00,-14.87,-14.87,119.08
2023-01-04 14:00:00+01:00,-20.07,163.48,116.55
2023-01-04 14:15:00+01:00,-7.5,-7.5,116.55
2023-01-04 14:30:00+01:00,153.48,153.48,116.55
2023-01-04 14:45:00+01:00,-9.69,-9.69,116.55
2023-01-04 15:00:00+01:00,-10.42,-10.42,127.99
2023-01-04 15:15:00+01:00,-25.62,-25.62,127.99
2023-01-04 15:30:00+01:00,97.67,97.67,127.99
2023-01-04 15:45:00+01:00,97.72,97.72,127.99
2023-01-04 16:00:00+01:00,-15.62,185.5,131.25
2023-01-04 16:15:00+01:00,155.08,155.08,131.25
2023-01-04 16:30:00+01:00,123.82,123.82,131.25
2023-01-04 16:45:00+01:00,155.08,155.08,131.25
2023-01-04 17:00:00+01:00,-14.29,145.73,150.2
2023-01-04 17:15:00+01:00,190.73,190.73,150.2
2023-01-04 17:30:00+01:00,170.73,170.73,150.2
2023-01-04 17:45:00+01:00,190.73,190.73,150.2
2023-01-04 18:00:00+01:00,175.08,175.08,137.5
2023-01-04 18:15:00+01:00,-14.24,188.26,137.5
2023-01-04 18:30:00+01:00,-20.19,188.26,137.5
2023-01-04 18:45:00+01:00,-27.69,-27.69,137.5
2023-01-04 19:00:00+01:00,186.55,186.55,129.49
2023-01-04 19:15:00+01:00,-10.41,-10.41,129.49
2023-01-04 19:30:00+01:00,-35.57,-35.57,129.49
2023-01-04 19:45:00+01:00,-13.85,-13.85,129.49
2023-01-04 20:00:00+01:00,319.92,319.92,122.4
2023-01-04 20:15:00+01:00,-10.62,-10.62,122.4
2023-01-04 20:30:00+01:00,-34.18,-34.18,122.4
2023-01-04 20:45:00+01:00,-30.22,-30.22,122.4
2023-01-04 21:00:00+01:00,245.24,245.24,129.39
2023-01-04 21:15:00+01:00,153.65,153.65,129.39
2023-01-04 21:30:00+01:00,-20.16,-20.16,129.39
2023-01-04 21:45:00+01:00,-14.19,-14.19,129.39
2023-01-04 22:00:00+01:00,-8.32,-8.32,108.96
2023-01-04 22:15:00+01:00,-7.55,-7.55,108.96
2023-01-04 22:30:00+01:00,-6.69,-6.69,108.96
2023-01-04 22:45:00+01:00,-20.19,-20.19,108.96
2023-01-04 23:00:00+01:00,158.65,158.65,106.0
2023-01-04 23:15:00+01:00,96.33,96.33,106.0
2023-01-04 23:30:00+01:00,-5.2,-5.2,106.0
2023-01-04 23:45:00+01:00,-20.19,-20.19,106.0
2023-01-05 00:00:00+01:00,156.61,156.61,5.4
2023-01-05 00:15:00+01:00,117.73,117.73,5.4
2023-01-05 00:30:00+01:00,117.73,117.73,5.4
2023-01-05 00:45:00+01:00,-10.41,-10.41,5.4
2023-01-05 01:00:00+01:00,204.05,204.05,3.63
2023-01-05 01:15:00+01:00,158.62,158.62,3.63
2023-01-05 01:30:00+01:00,89.59,89.59,3.63
2023-01-05 01:45:00+01:00,-10.62,-10.62,3.63
2023-01-05 02:00:00+01:00,195.95,195.95,4.9
2023-01-05 02:15:00+01:00,148.54,148.54,4.9
2023-01-05 02:30:00+01:00,152.08,152.08,4.9
2023-01-05 02:45:00+01:00,-50.1,-50.1,4.9
2023-01-05 03:00:00+01:00,-55.0,-55.0,0.0
2023-01-05 03:15:00+01:00,-25.62,-25.62,0.0
2023-01-05 03:30:00+01:00,-25.62,-25.62,0.0
2023-01-05 03:45:00+01:00,-20.0,-20.0,0.0
2023-01-05 04:00:00+01:00,-10.62,-10.62,6.87
2023-01-05 04:15:00+01:00,-10.62,137.46,6.87
2023-01-05 04:30:00+01:00,-25.62,137.46,6.87
2023-01-05 04:45:00+01:00,-15.62,-15.62,6.87
2023-01-05 05:00:00+01:00,-12.3,-12.3,16.32
2023-01-05 05:15:00+01:00,-25.62,-25.62,16.32
2023-01-05 05:30:00+01:00,-10.62,137.46,16.32
2023-01-05 05:45:00+01:00,-15.62,164.05,16.32
2023-01-05 06:00:00+01:00,-80.0,-80.0,67.8
2023-01-05 06:15:00+01:00,-50.0,-50.0,67.8
2023-01-05 06:30:00+01:00,-10.62,-10.62,67.8
2023-01-05 06:45:00+01:00,-15.62,-15.62,67.8
2023-01-05 07:00:00+01:00,128.11,128.11,119.9
2023-01-05 07:15:00+01:00,94.49,94.49,119.9
2023-01-05 07:30:00+01:00,93.19,93.19,119.9
2023-01-05 07:45:00+01:00,157.59,157.59,119.9
2023-01-05 08:00:00+01:00,181.8,181.8,179.0
2023-01-05 08:15:00+01:00,164.0,164.0,179.0
2023-01-05 08:30:00+01:00,181.8,181.8,179.0
2023-01-05 08:45:00+01:00,213.05,213.05,179.0
2023-01-05 09:00:00+01:00,111.56,170.29,171.04
2023-01-05 09:15:00+01:00,109.52,109.52,171.04
2023-01-05 09:30:00+01:00,151.11,151.11,171.04
2023-01-05 09:45:00+01:00,142.95,142.95,171.04
2023-01-05 10:00:00+01:00,173.01,173.01,169.47
2023-01-05 10:15:00+01:00,173.01,173.01,169.47
2023-01-05 10:30:00+01:00,173.01,173.01,169.47
2023-01-05 10:45:00+01:00,122.37,122.37,169.47
2023-01-05 11:00:00+01:00,89.59,89.59,154.0
2023-01-05 11:15:00+01:00,106.11,106.11,154.0
2023-01-05 11:30:00+01:00,133.12,133.12,154.0
2023-01-05 11:45:00+01:00,115.11,115.11,154.0
2023-01-05 12:00:00+01:00,96.43,96.43,146.0
2023-01-05 12:15:00+01:00,118.44,118.44,146.0
2023-01-05 12:30:00+01:00,118.44,118.44,146.0
2023-01-05 12:45:00+01:00,32.08,32.08,146.0
2023-01-05 13:00:00+01:00,-105.24,-105.24,145.1
2023-01-05 13:15:00+01:00,129.42,129.42,145.1
2023-01-05 13:30:00+01:00,129.42,129.42,145.1
2023-01-05 13:45:00+01:00,113.05,113.05,145.1
2023-01-05 14:00:00+01:00,-69.42,132.34,151.03
2023-01-05 14:15:00+01:00,132.3,132.3,151.03
2023-01-05 14:30:00+01:00,206.03,206.03,151.03
2023-01-05 14:45:00+01:00,213.05,213.05,151.03
2023-01-05 15:00:00+01:00,131.85,131.85,159.48
2023-01-05 15:15:00+01:00,143.15,143.15,159.48
2023-01-05 15:30:00+01:00,151.58,151.58,159.48
2023-01-05 15:45:00+01:00,148.15,148.15,159.48
2023-01-05 16:00:00+01:00,173.09,173.09,172.73
2023-01-05 16:15:00+01:00,148.14,148.14,172.73
2023-01-05 16:30:00+01:00,173.1,173.1,172.73
2023-01-05 16:45:00+01:00,202.99,202.99,172.73
2023-01-05 17:00:00+01:00,47.29,47.29,222.1
2023-01-05 17:15:00+01:00,154.5,154.5,222.1
2023-01-05 17:30:00+01:00,115.11,115.11,222.1
2023-01-05 17:45:00+01:00,85.0,85.0,222.1
2023-01-05 18:00:00+01:00,831.1,831.1,194.67
2023-01-05 18:15:00+01:00,118.7,118.7,194.67
2023-01-05 18:30:00+01:00,114.87,114.87,194.67
2023-01-05 18:45:00+01:00,-36.69,-36.69,194.67
2023-01-05 19:00:00+01:00,113.16,192.21,177.98
2023-01-05 19:15:00+01:00,83.47,83.47,177.98
2023-01-05 19:30:00+01:00,90.97,90.97,177.98
2023-01-05 19:45:00+01:00,90.97,90.97,177.98
2023-01-05 20:00:00+01:00,121.11,305.07,163.99
2023-01-05 20:15:00+01:00,156.72,156.72,163.99
2023-01-05 20:30:00+01:00,96.97,96.97,163.99
2023-01-05 20:45:00+01:00,-36.69,-36.69,163.99
