time_stamp,Long,Long_original,Short,reg_2,DA_price,imb_price_NaN
2023-01-01 00:00:00+01:00,-209.4,-209.4,-209.4,1,-3.61,-209.4
2023-01-01 00:15:00+01:00,-23.3,-23.3,-23.3,1,-3.61,-23.3
2023-01-01 00:30:00+01:00,-25.62,-25.62,-25.62,1,-3.61,-25.62
2023-01-01 00:45:00+01:00,-40.62,-40.62,-40.62,1,-3.61,-40.62
2023-01-01 01:00:00+01:00,32.78,32.78,32.78,1,-1.46,32.78
2023-01-01 01:15:00+01:00,35.06,35.06,35.06,1,-1.46,35.06
2023-01-01 01:30:00+01:00,30.0,30.0,30.0,1,-1.46,30.0
2023-01-01 01:45:00+01:00,30.0,30.0,30.0,1,-1.46,30.0
2023-01-01 02:00:00+01:00,30.0,30.0,30.0,1,-1.52,30.0
2023-01-01 02:15:00+01:00,30.0,30.0,30.0,1,-1.52,30.0
2023-01-01 02:30:00+01:00,30.0,30.0,30.0,1,-1.52,30.0
2023-01-01 02:45:00+01:00,-10.46,-10.46,-10.46,1,-1.52,-10.46
2023-01-01 03:00:00+01:00,-23.07,-23.07,-23.07,1,-5.0,-23.07
2023-01-01 03:15:00+01:00,-14.19,-14.19,-14.19,1,-5.0,-14.19
2023-01-01 03:30:00+01:00,-27.69,-27.69,-27.69,1,-5.0,-27.69
2023-01-01 03:45:00+01:00,-20.19,-20.19,-20.19,1,-5.0,-20.19
2023-01-01 04:00:00+01:00,-21.47,-21.47,-21.47,1,-4.6,-21.47
2023-01-01 04:15:00+01:00,-22.27,-22.27,-22.27,1,-4.6,-22.27
2023-01-01 04:30:00+01:00,-21.18,-21.18,-21.18,1,-4.6,-21.18
2023-01-01 04:45:00+01:00,-31.62,-31.62,-31.62,1,-4.6,-31.62
2023-01-01 05:00:00+01:00,-44.67,-44.67,-44.67,1,-4.05,-44.67
2023-01-01 05:15:00+01:00,-30.93,-30.93,-30.93,1,-4.05,-30.93
2023-01-01 05:30:00+01:00,-20.66,-20.66,-20.66,1,-4.05,-20.66
2023-01-01 05:45:00+01:00,-20.64,-20.64,-20.64,1,-4.05,-20.64
2023-01-01 06:00:00+01:00,-36.91,-36.91,-36.91,1,-3.6,-36.91
2023-01-01 06:15:00+01:00,-14.85,-14.85,-14.85,1,-3.6,-14.85
2023-01-01 06:30:00+01:00,-10.62,-10.62,-10.62,1,-3.6,-10.62
2023-01-01 06:45:00+01:00,-357.5,-357.5,-357.5,1,-3.6,-357.5
2023-01-01 07:00:00+01:00,-301.67,-301.67,-301.67,1,0.0,-301.67
2023-01-01 07:15:00+01:00,-147.94,-147.94,-147.94,1,0.0,-147.94
2023-01-01 07:30:00+01:00,-59.18,-59.18,-59.18,1,0.0,-59.18
2023-01-01 07:45:00+01:00,-54.1,-54.1,-54.1,1,0.0,-54.1
2023-01-01 08:00:00+01:00,-131.81,-131.81,-131.81,1,0.0,-131.81
2023-01-01 08:15:00+01:00,-45.19,-45.19,-45.19,1,0.0,-45.19
2023-01-01 08:30:00+01:00,-27.69,-27.69,-27.69,1,0.0,-27.69
2023-01-01 08:45:00+01:00,-36.69,-36.69,-36.69,1,0.0,-36.69
2023-01-01 09:00:00+01:00,-183.89,-183.89,-183.89,1,0.0,-183.89
2023-01-01 09:15:00+01:00,-20.97,-20.97,-20.97,1,0.0,-20.97
2023-01-01 09:30:00+01:00,-10.62,-10.62,-10.62,1,0.0,-10.62
2023-01-01 09:45:00+01:00,-15.62,-15.62,-15.62,1,0.0,-15.62
2023-01-01 10:00:00+01:00,50.0,-25.62,67.06,0,0.99,
2023-01-01 10:15:00+01:00,-25.62,-25.62,-25.62,1,0.99,-25.62
2023-01-01 10:30:00+01:00,-50.0,-50.0,-50.0,1,0.99,-50.0
2023-01-01 10:45:00+01:00,-50.0,-50.0,-50.0,1,0.99,-50.0
2023-01-01 11:00:00+01:00,-46.04,-46.04,-46.04,1,0.58,-46.04
2023-01-01 11:15:00+01:00,-207.5,-207.5,-207.5,1,0.58,-207.5
2023-01-01 11:30:00+01:00,-207.5,-207.5,-207.5,1,0.58,-207.5
2023-01-01 11:45:00+01:00,-170.0,-170.0,-170.0,1,0.58,-170.0
2023-01-01 12:00:00+01:00,-40.62,-40.62,-40.62,1,0.04,-40.62
2023-01-01 12:15:00+01:00,-25.62,-25.62,-25.62,1,0.04,-25.62
2023-01-01 12:30:00+01:00,27.32,27.32,27.32,1,0.04,27.32
2023-01-01 12:45:00+01:00,-60.62,-60.62,-60.62,1,0.04,-60.62
2023-01-01 13:00:00+01:00,-140.0,-140.0,-140.0,1,0.0,-140.0
2023-01-01 13:15:00+01:00,-15.62,-15.62,-15.62,1,0.0,-15.62
2023-01-01 13:30:00+01:00,-15.62,-15.62,-15.62,1,0.0,-15.62
2023-01-01 13:45:00+01:00,30.0,30.0,30.0,1,0.0,30.0
2023-01-01 14:00:00+01:00,50.0,-127.46,64.86,0,0.85,
2023-01-01 14:15:00+01:00,-14.19,-14.19,-14.19,1,0.85,-14.19
2023-01-01 14:30:00+01:00,85.08,85.08,85.08,1,0.85,85.08
2023-01-01 14:45:00+01:00,159.38,159.38,159.38,1,0.85,159.38
2023-01-01 15:00:00+01:00,-5.19,-5.19,-5.19,1,23.53,-5.19
2023-01-01 15:15:00+01:00,-5.19,-5.19,-5.19,1,23.53,-5.19
2023-01-01 15:30:00+01:00,206.38,206.38,206.38,1,23.53,206.38
2023-01-01 15:45:00+01:00,231.38,231.38,231.38,1,23.53,231.38
2023-01-01 16:00:00+01:00,-6.69,-6.69,-6.69,1,36.54,-6.69
2023-01-01 16:15:00+01:00,-5.19,-5.19,-5.19,1,36.54,-5.19
2023-01-01 16:30:00+01:00,181.38,181.38,181.38,1,36.54,181.38
2023-01-01 16:45:00+01:00,987.77,987.77,987.77,1,36.54,987.77
2023-01-01 17:00:00+01:00,166.38,166.38,166.38,1,46.03,166.38
2023-01-01 17:15:00+01:00,34.24,34.24,34.24,1,46.03,34.24
2023-01-01 17:30:00+01:00,73.67,73.67,73.67,1,46.03,73.67
2023-01-01 17:45:00+01:00,-6.69,-6.69,-6.69,1,46.03,-6.69
2023-01-01 18:00:00+01:00,-25.54,-25.54,-25.54,1,99.9,-25.54
2023-01-01 18:15:00+01:00,-18.19,-18.19,-18.19,1,99.9,-18.19
2023-01-01 18:30:00+01:00,-42.04,-42.04,-42.04,1,99.9,-42.04
2023-01-01 18:45:00+01:00,-247.76,-247.76,-247.76,1,99.9,-247.76
2023-01-01 19:00:00+01:00,-300.0,-300.0,-300.0,1,54.95,-300.0
2023-01-01 19:15:00+01:00,-300.0,-300.0,-300.0,1,54.95,-300.0
2023-01-01 19:30:00+01:00,-300.0,-300.0,-300.0,1,54.95,-300.0
2023-01-01 19:45:00+01:00,-300.0,-300.0,-300.0,1,54.95,-300.0
2023-01-01 20:00:00+01:00,-52.54,-52.54,-52.54,1,62.0,-52.54
2023-01-01 20:15:00+01:00,-31.89,-31.89,-31.89,1,62.0,-31.89
2023-01-01 20:30:00+01:00,-247.76,-247.76,-247.76,1,62.0,-247.76
2023-01-01 20:45:00+01:00,-247.76,-247.76,-247.76,1,62.0,-247.76
2023-01-01 21:00:00+01:00,91.42,91.42,91.42,1,52.93,91.42
2023-01-01 21:15:00+01:00,91.42,91.42,91.42,1,52.93,91.42
2023-01-01 21:30:00+01:00,126.76,126.76,126.76,1,52.93,126.76
2023-01-01 21:45:00+01:00,138.74,138.74,138.74,1,52.93,138.74
2023-01-01 22:00:00+01:00,181.38,181.38,181.38,1,45.96,181.38
2023-01-01 22:15:00+01:00,196.0,196.0,196.0,1,45.96,196.0
2023-01-01 22:30:00+01:00,181.43,181.43,181.43,1,45.96,181.43
2023-01-01 22:45:00+01:00,166.84,166.84,166.84,1,45.96,166.84
2023-01-01 23:00:00+01:00,160.02,160.02,160.02,1,35.0,160.02
2023-01-01 23:15:00+01:00,-42.04,-42.04,-42.04,1,35.0,-42.04
2023-01-01 23:30:00+01:00,-247.76,-247.76,-247.76,1,35.0,-247.76
2023-01-01 23:45:00+01:00,-247.76,-247.76,-247.76,1,35.0,-247.76
2023-01-02 00:00:00+01:00,-700.0,-700.0,-700.0,1,109.9,-700.0
2023-01-02 00:15:00+01:00,-700.0,-700.0,-700.0,1,109.9,-700.0
2023-01-02 00:30:00+01:00,-356.26,-356.26,-356.26,1,109.9,-356.26
2023-01-02 00:45:00+01:00,-700.0,-700.0,-700.0,1,109.9,-700.0
2023-01-02 01:00:00+01:00,-67.1,-67.1,-67.1,1,94.9,-67.1
2023-01-02 01:15:00+01:00,97.01,97.01,97.01,1,94.9,97.01
2023-01-02 01:30:00+01:00,109.9,109.9,109.9,1,94.9,109.9
2023-01-02 01:45:00+01:00,154.45,154.45,154.45,1,94.9,154.45
2023-01-02 02:00:00+01:00,166.38,166.38,166.38,1,52.93,166.38
2023-01-02 02:15:00+01:00,148.73,148.73,148.73,1,52.93,148.73
2023-01-02 02:30:00+01:00,156.86,156.86,156.86,1,52.93,156.86
2023-01-02 02:45:00+01:00,-15.62,-15.62,-15.62,1,52.93,-15.62
2023-01-02 03:00:00+01:00,-15.62,-15.62,-15.62,1,44.16,-15.62
2023-01-02 03:15:00+01:00,-29.82,-29.82,-29.82,1,44.16,-29.82
2023-01-02 03:30:00+01:00,-50.0,-50.0,-50.0,1,44.16,-50.0
2023-01-02 03:45:00+01:00,-77.85,-77.85,-77.85,1,44.16,-77.85
2023-01-02 04:00:00+01:00,-113.32,-113.32,-113.32,1,50.08,-113.32
2023-01-02 04:15:00+01:00,-88.25,-88.25,-88.25,1,50.08,-88.25
2023-01-02 04:30:00+01:00,-113.32,-113.32,-113.32,1,50.08,-113.32
2023-01-02 04:45:00+01:00,-304.8,-304.8,-304.8,1,50.08,-304.8
2023-01-02 05:00:00+01:00,-700.0,-700.0,-700.0,1,77.09,-700.0
2023-01-02 05:15:00+01:00,-700.0,-700.0,-700.0,1,77.09,-700.0
2023-01-02 05:30:00+01:00,-700.0,-700.0,-700.0,1,77.09,-700.0
2023-01-02 05:45:00+01:00,-269.56,-269.56,-269.56,1,77.09,-269.56
2023-01-02 06:00:00+01:00,-700.0,-700.0,-700.0,1,105.08,-700.0
2023-01-02 06:15:00+01:00,-560.17,-560.17,-560.17,1,105.08,-560.17
2023-01-02 06:30:00+01:00,-700.0,-700.0,-700.0,1,105.08,-700.0
2023-01-02 06:45:00+01:00,-39.74,-39.74,-39.74,1,105.08,-39.74
2023-01-02 07:00:00+01:00,-15.04,-15.04,-15.04,1,140.64,-15.04
2023-01-02 07:15:00+01:00,-5.19,-5.19,-5.19,1,140.64,-5.19
2023-01-02 07:30:00+01:00,106.06,106.06,106.06,1,140.64,106.06
2023-01-02 07:45:00+01:00,65.05,65.05,65.05,1,140.64,65.05
2023-01-02 08:00:00+01:00,-40.0,-40.0,-40.0,1,162.44,-40.0
2023-01-02 08:15:00+01:00,-5.19,-5.19,-5.19,1,162.44,-5.19
2023-01-02 08:30:00+01:00,103.31,103.31,103.31,1,162.44,103.31
2023-01-02 08:45:00+01:00,100.31,100.31,100.31,1,162.44,100.31
2023-01-02 09:00:00+01:00,-14.19,-14.19,-14.19,1,180.0,-14.19
2023-01-02 09:15:00+01:00,78.68,78.68,78.68,1,180.0,78.68
2023-01-02 09:30:00+01:00,105.33,105.33,105.33,1,180.0,105.33
2023-01-02 09:45:00+01:00,148.52,148.52,148.52,1,180.0,148.52
2023-01-02 10:00:00+01:00,103.31,103.31,103.31,1,145.61,103.31
2023-01-02 10:15:00+01:00,-14.19,-14.19,-14.19,1,145.61,-14.19
2023-01-02 10:30:00+01:00,47.29,47.29,47.29,1,145.61,47.29
2023-01-02 10:45:00+01:00,-14.19,-14.19,-14.19,1,145.61,-14.19
2023-01-02 11:00:00+01:00,-40.62,-40.62,-40.62,1,143.35,-40.62
2023-01-02 11:15:00+01:00,-40.0,-40.0,-40.0,1,143.35,-40.0
2023-01-02 11:30:00+01:00,-40.62,-40.62,-40.62,1,143.35,-40.62
2023-01-02 11:45:00+01:00,73.92,73.92,73.92,1,143.35,73.92
2023-01-02 12:00:00+01:00,101.21,101.21,101.21,1,144.38,101.21
2023-01-02 12:15:00+01:00,136.38,136.38,136.38,1,144.38,136.38
2023-01-02 12:30:00+01:00,143.29,143.29,143.29,1,144.38,143.29
2023-01-02 12:45:00+01:00,143.29,143.29,143.29,1,144.38,143.29
2023-01-02 13:00:00+01:00,143.29,143.29,143.29,1,143.76,143.29
2023-01-02 13:15:00+01:00,143.29,143.29,143.29,1,143.76,143.29
2023-01-02 13:30:00+01:00,143.29,143.29,143.29,1,143.76,143.29
2023-01-02 13:45:00+01:00,143.29,143.29,143.29,1,143.76,143.29
2023-01-02 14:00:00+01:00,143.29,143.29,143.29,1,148.2,143.29
2023-01-02 14:15:00+01:00,143.29,143.29,143.29,1,148.2,143.29
2023-01-02 14:30:00+01:00,130.2,130.2,130.2,1,148.2,130.2
2023-01-02 14:45:00+01:00,115.2,115.2,115.2,1,148.2,115.2
2023-01-02 15:00:00+01:00,106.98,106.98,106.98,1,155.34,106.98
2023-01-02 15:15:00+01:00,143.25,143.25,143.25,1,155.34,143.25
2023-01-02 15:30:00+01:00,148.92,148.92,148.92,1,155.34,148.92
2023-01-02 15:45:00+01:00,-20.87,-20.87,-20.87,1,155.34,-20.87
2023-01-02 16:00:00+01:00,-9.69,-9.69,-9.69,1,164.0,-9.69
2023-01-02 16:15:00+01:00,118.7,118.7,118.7,1,164.0,118.7
2023-01-02 16:30:00+01:00,-38.59,-38.59,-38.59,1,164.0,-38.59
2023-01-02 16:45:00+01:00,102.48,102.48,102.48,1,164.0,102.48
2023-01-02 17:00:00+01:00,97.98,97.98,97.98,1,185.68,97.98
2023-01-02 17:15:00+01:00,71.38,71.38,71.38,1,185.68,71.38
2023-01-02 17:30:00+01:00,79.16,79.16,79.16,1,185.68,79.16
2023-01-02 17:45:00+01:00,86.55,86.55,86.55,1,185.68,86.55
2023-01-02 18:00:00+01:00,136.38,136.38,136.38,1,174.74,136.38
2023-01-02 18:15:00+01:00,154.54,154.54,154.54,1,174.74,154.54
2023-01-02 18:30:00+01:00,152.11,152.11,152.11,1,174.74,152.11
2023-01-02 18:45:00+01:00,152.05,152.05,152.05,1,174.74,152.05
2023-01-02 19:00:00+01:00,151.99,151.99,151.99,1,169.9,151.99
2023-01-02 19:15:00+01:00,151.99,151.99,151.99,1,169.9,151.99
2023-01-02 19:30:00+01:00,121.47,121.47,121.47,1,169.9,121.47
2023-01-02 19:45:00+01:00,98.49,98.49,98.49,1,169.9,98.49
2023-01-02 20:00:00+01:00,98.06,98.06,98.06,1,153.0,98.06
2023-01-02 20:15:00+01:00,56.16,56.16,56.16,1,153.0,56.16
2023-01-02 20:30:00+01:00,83.45,83.45,83.45,1,153.0,83.45
2023-01-02 20:45:00+01:00,98.34,98.34,98.34,1,153.0,98.34
2023-01-02 21:00:00+01:00,101.55,101.55,101.55,1,141.67,101.55
2023-01-02 21:15:00+01:00,150.09,150.09,150.09,1,141.67,150.09
2023-01-02 21:30:00+01:00,136.65,136.65,136.65,1,141.67,136.65
2023-01-02 21:45:00+01:00,109.47,109.47,109.47,1,141.67,109.47
2023-01-02 22:00:00+01:00,233.46,233.46,233.46,1,134.91,233.46
2023-01-02 22:15:00+01:00,166.46,166.46,166.46,1,134.91,166.46
2023-01-02 22:30:00+01:00,143.46,143.46,143.46,1,134.91,143.46
2023-01-02 22:45:00+01:00,130.38,130.38,130.38,1,134.91,130.38
2023-01-02 23:00:00+01:00,50.0,130.38,147.18,0,124.22,
2023-01-02 23:15:00+01:00,109.47,109.47,109.47,1,124.22,109.47
2023-01-02 23:30:00+01:00,89.63,89.63,89.63,1,124.22,89.63
2023-01-02 23:45:00+01:00,116.15,116.15,116.15,1,124.22,116.15
2023-01-03 00:00:00+01:00,-147.36,-147.36,-147.36,1,130.01,-147.36
2023-01-03 00:15:00+01:00,136.43,136.43,136.43,1,130.01,136.43
2023-01-03 00:30:00+01:00,143.76,143.76,143.76,1,130.01,143.76
2023-01-03 00:45:00+01:00,80.54,80.54,80.54,1,130.01,80.54
2023-01-03 01:00:00+01:00,-85.35,-85.35,-85.35,1,120.0,-85.35
2023-01-03 01:15:00+01:00,20.0,20.0,20.0,1,120.0,20.0
2023-01-03 01:30:00+01:00,136.42,136.42,136.42,1,120.0,136.42
2023-01-03 01:45:00+01:00,131.42,131.42,131.42,1,120.0,131.42
2023-01-03 02:00:00+01:00,184.36,184.36,184.36,1,118.76,184.36
2023-01-03 02:15:00+01:00,158.78,158.78,158.78,1,118.76,158.78
2023-01-03 02:30:00+01:00,161.41,161.41,161.41,1,118.76,161.41
2023-01-03 02:45:00+01:00,213.48,213.48,213.48,1,118.76,213.48
2023-01-03 03:00:00+01:00,216.86,216.86,216.86,1,115.0,216.86
2023-01-03 03:15:00+01:00,186.09,186.09,186.09,1,115.0,186.09
2023-01-03 03:30:00+01:00,216.82,216.82,216.82,1,115.0,216.82
2023-01-03 03:45:00+01:00,139.84,139.84,139.84,1,115.0,139.84
2023-01-03 04:00:00+01:00,141.41,141.41,141.41,1,113.63,141.41
2023-01-03 04:15:00+01:00,143.38,143.38,143.38,1,113.63,143.38
2023-01-03 04:30:00+01:00,143.38,143.38,143.38,1,113.63,143.38
2023-01-03 04:45:00+01:00,150.21,150.21,150.21,1,113.63,150.21
2023-01-03 05:00:00+01:00,149.16,149.16,149.16,1,116.27,149.16
2023-01-03 05:15:00+01:00,149.16,149.16,149.16,1,116.27,149.16
2023-01-03 05:30:00+01:00,181.41,181.41,181.41,1,116.27,181.41
2023-01-03 05:45:00+01:00,268.91,268.91,268.91,1,116.27,268.91
2023-01-03 06:00:00+01:00,146.94,146.94,146.94,1,138.92,146.94
2023-01-03 06:15:00+01:00,146.94,146.94,146.94,1,138.92,146.94
2023-01-03 06:30:00+01:00,255.97,255.97,255.97,1,138.92,255.97
2023-01-03 06:45:00+01:00,234.09,234.09,234.09,1,138.92,234.09
2023-01-03 07:00:00+01:00,158.78,158.78,158.78,1,159.92,158.78
2023-01-03 07:15:00+01:00,190.4,190.4,190.4,1,159.92,190.4
2023-01-03 07:30:00+01:00,172.75,172.75,172.75,1,159.92,172.75
2023-01-03 07:45:00+01:00,246.35,246.35,246.35,1,159.92,246.35
2023-01-03 08:00:00+01:00,276.34,276.34,276.34,1,169.17,276.34
2023-01-03 08:15:00+01:00,844.0,844.0,844.0,1,169.17,844.0
2023-01-03 08:30:00+01:00,844.0,844.0,844.0,1,169.17,844.0
2023-01-03 08:45:00+01:00,250.62,250.62,250.62,1,169.17,250.62
2023-01-03 09:00:00+01:00,50.0,113.48,190.45,0,171.18,
2023-01-03 09:15:00+01:00,165.47,165.47,165.47,1,171.18,165.47
2023-01-03 09:30:00+01:00,112.63,112.63,112.63,1,171.18,112.63
2023-01-03 09:45:00+01:00,114.47,114.47,114.47,1,171.18,114.47
2023-01-03 10:00:00+01:00,50.0,117.75,190.48,0,168.57,
2023-01-03 10:15:00+01:00,129.47,129.47,129.47,1,168.57,129.47
2023-01-03 10:30:00+01:00,228.49,228.49,228.49,1,168.57,228.49
2023-01-03 10:45:00+01:00,179.59,179.59,179.59,1,168.57,179.59
2023-01-03 11:00:00+01:00,844.0,844.0,844.0,1,169.49,844.0
2023-01-03 11:15:00+01:00,167.88,167.88,167.88,1,169.49,167.88
2023-01-03 11:30:00+01:00,165.47,165.47,165.47,1,169.49,165.47
2023-01-03 11:45:00+01:00,165.47,165.47,165.47,1,169.49,165.47
2023-01-03 12:00:00+01:00,162.7,162.7,162.7,1,164.5,162.7
2023-01-03 12:15:00+01:00,152.47,152.47,152.47,1,164.5,152.47
2023-01-03 12:30:00+01:00,177.7,177.7,177.7,1,164.5,177.7
2023-01-03 12:45:00+01:00,184.5,184.5,184.5,1,164.5,184.5
2023-01-03 13:00:00+01:00,250.75,250.75,250.75,1,160.91,250.75
2023-01-03 13:15:00+01:00,215.63,215.63,215.63,1,160.91,215.63
2023-01-03 13:30:00+01:00,122.57,122.57,122.57,1,160.91,122.57
2023-01-03 13:45:00+01:00,-27.69,-27.69,-27.69,1,160.91,-27.69
2023-01-03 14:00:00+01:00,77.83,77.83,77.83,1,163.06,77.83
2023-01-03 14:15:00+01:00,63.06,63.06,63.06,1,163.06,63.06
2023-01-03 14:30:00+01:00,95.8,95.8,95.8,1,163.06,95.8
2023-01-03 14:45:00+01:00,142.83,142.83,142.83,1,163.06,142.83
2023-01-03 15:00:00+01:00,142.85,142.85,142.85,1,166.79,142.85
2023-01-03 15:15:00+01:00,167.85,167.85,167.85,1,166.79,167.85
2023-01-03 15:30:00+01:00,159.47,159.47,159.47,1,166.79,159.47
2023-01-03 15:45:00+01:00,152.47,152.47,152.47,1,166.79,152.47
2023-01-03 16:00:00+01:00,180.43,180.43,180.43,1,166.57,180.43
2023-01-03 16:15:00+01:00,208.43,208.43,208.43,1,166.57,208.43
2023-01-03 16:30:00+01:00,180.39,180.39,180.39,1,166.57,180.39
2023-01-03 16:45:00+01:00,177.84,177.84,177.84,1,166.57,177.84
2023-01-03 17:00:00+01:00,127.83,127.83,127.83,1,170.82,127.83
2023-01-03 17:15:00+01:00,146.04,146.04,146.04,1,170.82,146.04
2023-01-03 17:30:00+01:00,132.83,132.83,132.83,1,170.82,132.83
2023-01-03 17:45:00+01:00,117.83,117.83,117.83,1,170.82,117.83
2023-01-03 18:00:00+01:00,99.28,99.28,99.28,1,168.95,99.28
2023-01-03 18:15:00+01:00,107.28,107.28,107.28,1,168.95,107.28
2023-01-03 18:30:00+01:00,126.71,126.71,126.71,1,168.95,126.71
2023-01-03 18:45:00+01:00,115.04,115.04,115.04,1,168.95,115.04
2023-01-03 19:00:00+01:00,50.0,123.47,165.61,0,160.99,
2023-01-03 19:15:00+01:00,157.88,157.88,157.88,1,160.99,157.88
2023-01-03 19:30:00+01:00,147.68,147.68,147.68,1,160.99,147.68
2023-01-03 19:45:00+01:00,147.68,147.68,147.68,1,160.99,147.68
2023-01-03 20:00:00+01:00,158.22,158.22,158.22,1,149.62,158.22
2023-01-03 20:15:00+01:00,173.22,173.22,173.22,1,149.62,173.22
2023-01-03 20:30:00+01:00,147.85,147.85,147.85,1,149.62,147.85
2023-01-03 20:45:00+01:00,143.22,143.22,143.22,1,149.62,143.22
2023-01-03 21:00:00+01:00,-15.62,-15.62,-15.62,1,130.63,-15.62
2023-01-03 21:15:00+01:00,75.63,75.63,75.63,1,130.63,75.63
2023-01-03 21:30:00+01:00,-10.62,-10.62,-10.62,1,130.63,-10.62
2023-01-03 21:45:00+01:00,23.38,23.38,23.38,1,130.63,23.38
2023-01-03 22:00:00+01:00,50.0,96.43,165.47,0,114.42,
2023-01-03 22:15:00+01:00,123.47,123.47,123.47,1,114.42,123.47
2023-01-03 22:30:00+01:00,129.47,129.47,129.47,1,114.42,129.47
2023-01-03 22:45:00+01:00,-25.62,-25.62,-25.62,1,114.42,-25.62
2023-01-03 23:00:00+01:00,-25.62,-25.62,-25.62,1,92.48,-25.62
2023-01-03 23:15:00+01:00,-10.62,-10.62,-10.62,1,92.48,-10.62
2023-01-03 23:30:00+01:00,-25.62,-25.62,-25.62,1,92.48,-25.62
2023-01-03 23:45:00+01:00,-50.0,-50.0,-50.0,1,92.48,-50.0
2023-01-04 00:00:00+01:00,-78.66,-78.66,-78.66,1,80.07,-78.66
2023-01-04 00:15:00+01:00,-10.41,-10.41,-10.41,1,80.07,-10.41
2023-01-04 00:30:00+01:00,101.04,101.04,101.04,1,80.07,101.04
2023-01-04 00:45:00+01:00,-13.66,-13.66,-13.66,1,80.07,-13.66
2023-01-04 01:00:00+01:00,101.04,101.04,101.04,1,68.44,101.04
2023-01-04 01:15:00+01:00,-10.62,-10.62,-10.62,1,68.44,-10.62
2023-01-04 01:30:00+01:00,-10.62,-10.62,-10.62,1,68.44,-10.62
2023-01-04 01:45:00+01:00,-10.62,-10.62,-10.62,1,68.44,-10.62
2023-01-04 02:00:00+01:00,-10.41,-10.41,-10.41,1,37.92,-10.41
2023-01-04 02:15:00+01:00,-13.66,-13.66,-13.66,1,37.92,-13.66
2023-01-04 02:30:00+01:00,-10.41,-10.41,-10.41,1,37.92,-10.41
2023-01-04 02:45:00+01:00,-59.19,-59.19,-59.19,1,37.92,-59.19
2023-01-04 03:00:00+01:00,-39.43,-39.43,-39.43,1,0.0,-39.43
2023-01-04 03:15:00+01:00,-5.39,-5.39,-5.39,1,0.0,-5.39
2023-01-04 03:30:00+01:00,-10.41,-10.41,-10.41,1,0.0,-10.41
2023-01-04 03:45:00+01:00,-10.43,-10.43,-10.43,1,0.0,-10.43
2023-01-04 04:00:00+01:00,50.0,-13.04,39.5,0,0.0,
2023-01-04 04:15:00+01:00,-5.35,-5.35,-5.35,1,0.0,-5.35
2023-01-04 04:30:00+01:00,-14.19,-14.19,-14.19,1,0.0,-14.19
2023-01-04 04:45:00+01:00,-5.23,-5.23,-5.23,1,0.0,-5.23
2023-01-04 05:00:00+01:00,-10.62,-10.62,-10.62,1,6.33,-10.62
2023-01-04 05:15:00+01:00,-10.52,-10.52,-10.52,1,6.33,-10.52
2023-01-04 05:30:00+01:00,-10.43,-10.43,-10.43,1,6.33,-10.43
2023-01-04 05:45:00+01:00,163.23,163.23,163.23,1,6.33,163.23
2023-01-04 06:00:00+01:00,-22.92,-22.92,-22.92,1,54.9,-22.92
2023-01-04 06:15:00+01:00,-30.74,-30.74,-30.74,1,54.9,-30.74
2023-01-04 06:30:00+01:00,-10.51,-10.51,-10.51,1,54.9,-10.51
2023-01-04 06:45:00+01:00,153.23,153.23,153.23,1,54.9,153.23
2023-01-04 07:00:00+01:00,50.0,-39.02,153.23,0,85.32,
2023-01-04 07:15:00+01:00,-25.62,-25.62,-25.62,1,85.32,-25.62
2023-01-04 07:30:00+01:00,101.12,101.12,101.12,1,85.32,101.12
2023-01-04 07:45:00+01:00,183.23,183.23,183.23,1,85.32,183.23
2023-01-04 08:00:00+01:00,50.0,-14.04,178.87,0,150.0,
2023-01-04 08:15:00+01:00,168.87,168.87,168.87,1,150.0,168.87
2023-01-04 08:30:00+01:00,187.2,187.2,187.2,1,150.0,187.2
2023-01-04 08:45:00+01:00,168.87,168.87,168.87,1,150.0,168.87
2023-01-04 09:00:00+01:00,247.39,247.39,247.39,1,146.0,247.39
2023-01-04 09:15:00+01:00,173.25,173.25,173.25,1,146.0,173.25
2023-01-04 09:30:00+01:00,122.28,122.28,122.28,1,146.0,122.28
2023-01-04 09:45:00+01:00,122.28,122.28,122.28,1,146.0,122.28
2023-01-04 10:00:00+01:00,153.4,153.4,153.4,1,131.19,153.4
2023-01-04 10:15:00+01:00,50.0,-25.62,193.4,0,131.19,
2023-01-04 10:30:00+01:00,-25.62,-25.62,-25.62,1,131.19,-25.62
2023-01-04 10:45:00+01:00,153.4,153.4,153.4,1,131.19,153.4
2023-01-04 11:00:00+01:00,252.54,252.54,252.54,1,130.53,252.54
2023-01-04 11:15:00+01:00,193.45,193.45,193.45,1,130.53,193.45
2023-01-04 11:30:00+01:00,173.45,173.45,173.45,1,130.53,173.45
2023-01-04 11:45:00+01:00,168.45,168.45,168.45,1,130.53,168.45
2023-01-04 12:00:00+01:00,168.44,168.44,168.44,1,127.87,168.44
2023-01-04 12:15:00+01:00,168.44,168.44,168.44,1,127.87,168.44
2023-01-04 12:30:00+01:00,168.44,168.44,168.44,1,127.87,168.44
2023-01-04 12:45:00+01:00,50.0,-8.65,153.44,0,127.87,
2023-01-04 13:00:00+01:00,50.0,-14.21,218.48,0,119.08,
2023-01-04 13:15:00+01:00,168.48,168.48,168.48,1,119.08,168.48
2023-01-04 13:30:00+01:00,101.24,101.24,101.24,1,119.08,101.24
