,hour,Ein,Eout,lbmp,charge_state,time_stamp
0,0,50.0,0.0,-3.61,200.0,2023-01-01 00:00:00+01:00
1,1,34.5775166421856,50.0,-1.46,246.097722286464,2023-01-01 01:00:00+01:00
2,2,50.0,50.0,-1.52,223.744003022342,2023-01-01 02:00:00+01:00
3,3,50.0,0.0,-5.0,215.609110854142,2023-01-01 03:00:00+01:00
4,4,50.0,0.0,-4.6,261.706833140607,2023-01-01 04:00:00+01:00
5,5,50.0,0.0,-4.05,307.804555427071,2023-01-01 05:00:00+01:00
6,6,50.0,0.0,-3.6,353.902277713536,2023-01-01 06:00:00+01:00
7,7,50.0,50.0,0.0,400.0,2023-01-01 07:00:00+01:00
8,8,50.0,50.0,0.0,391.8651078318,2023-01-01 08:00:00+01:00
9,9,50.0,27.5,0.0,383.730215663601,2023-01-01 09:00:00+01:00
10,10,0.0,50.0,0.99,400.0,2023-01-01 10:00:00+01:00
11,11,0.0,35.0,0.58,345.767385545336,2023-01-01 11:00:00+01:00
12,12,50.0,0.0,0.04,307.804555427071,2023-01-01 12:00:00+01:00
13,13,50.0,0.0,0.0,353.902277713536,2023-01-01 13:00:00+01:00
14,14,0.0,0.0,0.85,400.0,2023-01-01 14:00:00+01:00
15,15,0.0,0.0,23.53,400.0,2023-01-01 15:00:00+01:00
16,16,0.0,0.0,36.54,400.0,2023-01-01 16:00:00+01:00
17,17,0.0,0.0,46.03,400.0,2023-01-01 17:00:00+01:00
18,18,0.0,50.0,99.9,400.0,2023-01-01 18:00:00+01:00
19,19,0.0,0.0,54.95,345.767385545336,2023-01-01 19:00:00+01:00
20,20,0.0,35.0,62.0,345.767385545336,2023-01-01 20:00:00+01:00
21,21,0.0,0.0,52.93,307.804555427071,2023-01-01 21:00:00+01:00
22,22,50.0,0.0,45.96,307.804555427071,2023-01-01 22:00:00+01:00
23,23,50.0,0.0,35.0,353.902277713536,2023-01-01 23:00:00+01:00
24,24,0.0,50.0,109.9,400.0,2023-01-02 00:00:00+01:00
25,25,0.0,50.0,94.9,345.767385545336,2023-01-02 01:00:00+01:00
26,26,17.6470588235294,0.0,52.93,291.534771090672,2023-01-02 02:00:00+01:00
27,27,50.0,0.0,44.16,307.804555427071,2023-01-02 03:00:00+01:00
28,28,50.0,0.0,50.08,353.902277713536,2023-01-02 04:00:00+01:00
29,29,-0.0,0.0,77.09,400.0,2023-01-02 05:00:00+01:00
30,30,-0.0,0.0,105.08,400.0,2023-01-02 06:00:00+01:00
31,31,0.0,0.0,140.64,400.0,2023-01-02 07:00:00+01:00
32,32,0.0,50.0,162.44,400.0,2023-01-02 08:00:00+01:00
33,33,0.0,50.0,180.0,345.767385545336,2023-01-02 09:00:00+01:00
34,34,0.0,0.0,145.61,291.534771090672,2023-01-02 10:00:00+01:00
35,35,0.0,0.0,143.35,291.534771090672,2023-01-02 11:00:00+01:00
36,36,0.0,0.0,144.38,291.534771090672,2023-01-02 12:00:00+01:00
37,37,0.0,0.0,143.76,291.534771090672,2023-01-02 13:00:00+01:00
38,38,0.0,0.0,148.2,291.534771090672,2023-01-02 14:00:00+01:00
39,39,0.0,0.0,155.34,291.534771090672,2023-01-02 15:00:00+01:00
40,40,0.0,50.0,164.0,291.534771090672,2023-01-02 16:00:00+01:00
41,41,0.0,50.0,185.68,237.302156636008,2023-01-02 17:00:00+01:00
42,42,0.0,50.0,174.74,183.069542181344,2023-01-02 18:00:00+01:00
43,43,0.0,50.0,169.9,128.83692772668,2023-01-02 19:00:00+01:00
44,44,0.0,0.0,153.0,74.6043132720158,2023-01-02 20:00:00+01:00
45,45,0.0,0.0,141.67,74.6043132720158,2023-01-02 21:00:00+01:00
46,46,2.94117647058819,0.0,134.91,74.6043132720158,2023-01-02 22:00:00+01:00
47,47,50.0,0.0,124.22,77.315943994749,2023-01-02 23:00:00+01:00
48,48,50.0,0.0,130.01,123.413666281213,2023-01-03 00:00:00+01:00
49,49,50.0,0.0,120.0,169.511388567678,2023-01-03 01:00:00+01:00
50,50,50.0,0.0,118.76,215.609110854142,2023-01-03 02:00:00+01:00
51,51,50.0,0.0,115.0,261.706833140607,2023-01-03 03:00:00+01:00
52,52,50.0,0.0,113.63,307.804555427071,2023-01-03 04:00:00+01:00
53,53,50.0,0.0,116.27,353.902277713536,2023-01-03 05:00:00+01:00
54,54,0.0,0.0,138.92,400.0,2023-01-03 06:00:00+01:00
55,55,0.0,0.0,159.92,400.0,2023-01-03 07:00:00+01:00
56,56,0.0,50.0,169.17,400.0,2023-01-03 08:00:00+01:00
57,57,0.0,50.0,171.18,345.767385545336,2023-01-03 09:00:00+01:00
58,58,0.0,50.0,168.57,291.534771090672,2023-01-03 10:00:00+01:00
59,59,0.0,50.0,169.49,237.302156636008,2023-01-03 11:00:00+01:00
60,60,0.0,0.0,164.5,183.069542181344,2023-01-03 12:00:00+01:00
61,61,0.0,0.0,160.91,183.069542181344,2023-01-03 13:00:00+01:00
62,62,0.0,0.0,163.06,183.069542181344,2023-01-03 14:00:00+01:00
63,63,0.0,50.0,166.79,183.069542181344,2023-01-03 15:00:00+01:00
64,64,0.0,18.7817782917156,166.57,128.83692772668,2023-01-03 16:00:00+01:00
65,65,0.0,50.0,170.82,108.465228909328,2023-01-03 17:00:00+01:00
66,66,0.0,50.0,168.95,54.232614454664,2023-01-03 18:00:00+01:00
67,67,0.0,0.0,160.99,0.0,2023-01-03 19:00:00+01:00
68,68,0.0,0.0,149.62,0.0,2023-01-03 20:00:00+01:00
69,69,-0.0,0.0,130.63,0.0,2023-01-03 21:00:00+01:00
70,70,-0.0,0.0,114.42,0.0,2023-01-03 22:00:00+01:00
71,71,33.8609156373124,0.0,92.48,0.0,2023-01-03 23:00:00+01:00
72,72,50.0,0.0,80.07,31.2182217082845,2023-01-04 00:00:00+01:00
73,73,50.0,0.0,68.44,77.315943994749,2023-01-04 01:00:00+01:00
74,74,50.0,0.0,37.92,123.413666281213,2023-01-04 02:00:00+01:00
75,75,50.0,0.0,0.0,169.511388567678,2023-01-04 03:00:00+01:00
76,76,50.0,0.0,0.0,215.609110854142,2023-01-04 04:00:00+01:00
77,77,50.0,0.0,6.33,261.706833140607,2023-01-04 05:00:00+01:00
78,78,50.0,0.0,54.9,307.804555427071,2023-01-04 06:00:00+01:00
79,79,50.0,0.0,85.32,353.902277713536,2023-01-04 07:00:00+01:00
80,80,0.0,50.0,150.0,400.0,2023-01-04 08:00:00+01:00
81,81,0.0,50.0,146.0,345.767385545336,2023-01-04 09:00:00+01:00
82,82,0.0,50.0,131.19,291.534771090672,2023-01-04 10:00:00+01:00
83,83,0.0,50.0,130.53,237.302156636008,2023-01-04 11:00:00+01:00
84,84,0.0,0.0,127.87,183.069542181344,2023-01-04 12:00:00+01:00
85,85,0.0,0.0,119.08,183.069542181344,2023-01-04 13:00:00+01:00
86,86,0.0,0.0,116.55,183.069542181344,2023-01-04 14:00:00+01:00
87,87,0.0,0.0,127.99,183.069542181344,2023-01-04 15:00:00+01:00
88,88,0.0,50.0,131.25,183.069542181344,2023-01-04 16:00:00+01:00
89,89,0.0,50.0,150.2,128.83692772668,2023-01-04 17:00:00+01:00
90,90,0.0,50.0,137.5,74.6043132720158,2023-01-04 18:00:00+01:00
91,91,0.0,18.7817782917156,129.49,20.3716988173518,2023-01-04 19:00:00+01:00
92,92,0.0,0.0,122.4,0.0,2023-01-04 20:00:00+01:00
93,93,0.0,0.0,129.39,0.0,2023-01-04 21:00:00+01:00
94,94,33.8609156373124,0.0,108.96,0.0,2023-01-04 22:00:00+01:00
95,95,50.0,0.0,106.0,31.2182217082845,2023-01-04 23:00:00+01:00
96,96,50.0,0.0,5.4,77.315943994749,2023-01-05 00:00:00+01:00
97,97,50.0,0.0,3.63,123.413666281213,2023-01-05 01:00:00+01:00
98,98,50.0,0.0,4.9,169.511388567678,2023-01-05 02:00:00+01:00
99,99,50.0,0.0,0.0,215.609110854142,2023-01-05 03:00:00+01:00
100,100,50.0,0.0,6.87,261.706833140607,2023-01-05 04:00:00+01:00
101,101,50.0,0.0,16.32,307.804555427071,2023-01-05 05:00:00+01:00
102,102,50.0,0.0,67.8,353.902277713536,2023-01-05 06:00:00+01:00
103,103,0.0,0.0,119.9,400.0,2023-01-05 07:00:00+01:00
104,104,0.0,50.0,179.0,400.0,2023-01-05 08:00:00+01:00
105,105,0.0,50.0,171.04,345.767385545336,2023-01-05 09:00:00+01:00
106,106,0.0,50.0,169.47,291.534771090672,2023-01-05 10:00:00+01:00
107,107,0.0,0.0,154.0,237.302156636008,2023-01-05 11:00:00+01:00
108,108,0.0,0.0,146.0,237.302156636008,2023-01-05 12:00:00+01:00
109,109,0.0,0.0,145.1,237.302156636008,2023-01-05 13:00:00+01:00
110,110,0.0,0.0,151.03,237.302156636008,2023-01-05 14:00:00+01:00
111,111,0.0,0.0,159.48,237.302156636008,2023-01-05 15:00:00+01:00
112,112,0.0,50.0,172.73,237.302156636008,2023-01-05 16:00:00+01:00
113,113,0.0,50.0,222.1,183.069542181344,2023-01-05 17:00:00+01:00
114,114,0.0,50.0,194.67,128.83692772668,2023-01-05 18:00:00+01:00
115,115,0.0,50.0,177.98,74.6043132720158,2023-01-05 19:00:00+01:00
116,116,0.0,18.7817782917156,163.99,20.3716988173518,2023-01-05 20:00:00+01:00
117,117,0.0,0.0,152.0,0.0,2023-01-05 21:00:00+01:00
118,118,0.0,0.0,144.64,0.0,2023-01-05 22:00:00+01:00
119,119,-0.0,0.0,127.0,0.0,2023-01-05 23:00:00+01:00
120,120,50.0,0.0,107.21,0.0,2023-01-06 00:00:00+01:00
121,121,50.0,0.0,101.1,46.0977222864644,2023-01-06 01:00:00+01:00
122,122,50.0,0.0,96.73,92.1954445729289,2023-01-06 02:00:00+01:00
123,123,50.0,0.0,81.42,138.293166859393,2023-01-06 03:00:00+01:00
124,124,50.0,0.0,74.45,184.390889145858,2023-01-06 04:00:00+01:00
125,125,50.0,0.0,78.32,230.488611432322,2023-01-06 05:00:00+01:00
126,126,50.0,0.0,96.89,276.586333718787,2023-01-06 06:00:00+01:00
127,127,50.0,0.0,107.02,322.684056005251,2023-01-06 07:00:00+01:00
128,128,33.8609156373123,0.0,122.94,368.781778291716,2023-01-06 08:00:00+01:00
129,129,0.0,50.0,166.4,400.0,2023-01-06 09:00:00+01:00
130,130,0.0,50.0,182.4,345.767385545336,2023-01-06 10:00:00+01:00
131,131,0.0,50.0,163.67,291.534771090672,2023-01-06 11:00:00+01:00
132,132,0.0,0.0,140.2,237.302156636008,2023-01-06 12:00:00+01:00
133,133,0.0,0.0,135.0,237.302156636008,2023-01-06 13:00:00+01:00
134,134,0.0,50.0,158.0,237.302156636008,2023-01-06 14:00:00+01:00
135,135,0.0,50.0,170.4,183.069542181344,2023-01-06 15:00:00+01:00
136,136,0.0,0.0,140.1,128.83692772668,2023-01-06 16:00:00+01:00
137,137,0.0,50.0,155.93,128.83692772668,2023-01-06 17:00:00+01:00
138,138,0.0,50.0,163.5,74.6043132720158,2023-01-06 18:00:00+01:00
139,139,0.0,18.7817782917156,146.74,20.3716988173518,2023-01-06 19:00:00+01:00
140,140,0.0,0.0,139.39,0.0,2023-01-06 20:00:00+01:00
141,141,0.0,0.0,131.84,0.0,2023-01-06 21:00:00+01:00
142,142,0.0,0.0,129.94,0.0,2023-01-06 22:00:00+01:00
143,143,-0.0,0.0,121.31,0.0,2023-01-06 23:00:00+01:00
144,144,-0.0,0.0,97.28,0.0,2023-01-07 00:00:00+01:00
145,145,0.0,0.0,98.16,0.0,2023-01-07 01:00:00+01:00
146,146,-0.0,0.0,94.96,0.0,2023-01-07 02:00:00+01:00
147,147,35.2941176470588,0.0,83.86,0.0,2023-01-07 03:00:00+01:00
148,148,50.0,0.0,76.66,32.5395686727984,2023-01-07 04:00:00+01:00
149,149,50.0,0.0,69.88,78.6372909592629,2023-01-07 05:00:00+01:00
150,150,50.0,0.0,76.49,124.735013245727,2023-01-07 06:00:00+01:00
151,151,0.0,0.0,92.53,170.832735532192,2023-01-07 07:00:00+01:00
152,152,0.0,50.0,109.94,170.832735532192,2023-01-07 08:00:00+01:00
153,153,0.0,50.0,112.87,116.600121077528,2023-01-07 09:00:00+01:00
154,154,0.0,50.0,100.69,62.3675066228636,2023-01-07 10:00:00+01:00
155,155,0.0,0.0,88.32,8.1348921681996,2023-01-07 11:00:00+01:00
156,156,0.0,0.0,87.9,8.1348921681996,2023-01-07 12:00:00+01:00
157,157,50.0,0.0,74.29,8.1348921681996,2023-01-07 13:00:00+01:00
158,158,0.0,0.0,90.0,54.232614454664,2023-01-07 14:00:00+01:00
159,159,0.0,0.0,86.9,54.232614454664,2023-01-07 15:00:00+01:00
160,160,0.0,0.0,94.31,54.232614454664,2023-01-07 16:00:00+01:00
161,161,0.0,0.0,98.32,54.232614454664,2023-01-07 17:00:00+01:00
162,162,0.0,50.0,100.96,54.232614454664,2023-01-07 18:00:00+01:00
163,163,0.0,0.0,96.0,0.0,2023-01-07 19:00:00+01:00
164,164,0.0,0.0,89.1,0.0,2023-01-07 20:00:00+01:00
165,165,-0.0,0.0,62.98,0.0,2023-01-07 21:00:00+01:00
166,166,-0.0,0.0,51.2,0.0,2023-01-07 22:00:00+01:00
167,167,33.8609156373124,0.0,38.79,0.0,2023-01-07 23:00:00+01:00
168,168,50.0,0.0,11.55,31.2182217082845,2023-01-08 00:00:00+01:00
169,169,50.0,0.0,9.07,77.315943994749,2023-01-08 01:00:00+01:00
170,170,50.0,0.0,9.1,123.413666281213,2023-01-08 02:00:00+01:00
171,171,50.0,0.0,3.46,169.511388567678,2023-01-08 03:00:00+01:00
172,172,50.0,0.0,2.8,215.609110854142,2023-01-08 04:00:00+01:00
173,173,50.0,0.0,5.08,261.706833140607,2023-01-08 05:00:00+01:00
174,174,50.0,0.0,9.02,307.804555427071,2023-01-08 06:00:00+01:00
175,175,50.0,0.0,16.47,353.902277713536,2023-01-08 07:00:00+01:00
176,176,-0.0,0.0,50.23,400.0,2023-01-08 08:00:00+01:00
177,177,0.0,0.0,83.02,400.0,2023-01-08 09:00:00+01:00
178,178,0.0,0.0,93.88,400.0,2023-01-08 10:00:00+01:00
179,179,0.0,0.0,103.87,400.0,2023-01-08 11:00:00+01:00
180,180,0.0,0.0,101.69,400.0,2023-01-08 12:00:00+01:00
181,181,0.0,0.0,99.0,400.0,2023-01-08 13:00:00+01:00
182,182,0.0,47.5,104.29,400.0,2023-01-08 14:00:00+01:00
183,183,0.0,0.0,103.33,348.479016268069,2023-01-08 15:00:00+01:00
184,184,0.0,50.0,108.43,348.479016268069,2023-01-08 16:00:00+01:00
185,185,0.0,50.0,118.72,294.246401813405,2023-01-08 17:00:00+01:00
186,186,0.0,50.0,122.76,240.013787358741,2023-01-08 18:00:00+01:00
187,187,0.0,50.0,109.44,185.781172904077,2023-01-08 19:00:00+01:00
188,188,0.0,50.0,104.41,131.548558449413,2023-01-08 20:00:00+01:00
189,189,0.0,0.0,98.65,77.315943994749,2023-01-08 21:00:00+01:00
190,190,0.0,0.0,99.38,77.315943994749,2023-01-08 22:00:00+01:00
191,191,50.0,0.0,81.34,77.315943994749,2023-01-08 23:00:00+01:00
192,192,50.0,0.0,75.13,123.413666281213,2023-01-09 00:00:00+01:00
193,193,50.0,0.0,64.38,169.511388567678,2023-01-09 01:00:00+01:00
194,194,50.0,0.0,60.28,215.609110854142,2023-01-09 02:00:00+01:00
195,195,50.0,0.0,39.41,261.706833140607,2023-01-09 03:00:00+01:00
196,196,50.0,0.0,43.12,307.804555427071,2023-01-09 04:00:00+01:00
197,197,50.0,0.0,69.07,353.902277713536,2023-01-09 05:00:00+01:00
198,198,-0.0,0.0,107.13,400.0,2023-01-09 06:00:00+01:00
199,199,0.0,0.0,160.0,400.0,2023-01-09 07:00:00+01:00
200,200,0.0,50.0,180.0,400.0,2023-01-09 08:00:00+01:00
201,201,0.0,50.0,177.16,345.767385545336,2023-01-09 09:00:00+01:00
202,202,0.0,0.0,159.13,291.534771090672,2023-01-09 10:00:00+01:00
203,203,0.0,50.0,160.78,291.534771090672,2023-01-09 11:00:00+01:00
204,204,0.0,0.0,141.0,237.302156636008,2023-01-09 12:00:00+01:00
205,205,0.0,0.0,142.07,237.302156636008,2023-01-09 13:00:00+01:00
206,206,0.0,0.0,138.97,237.302156636008,2023-01-09 14:00:00+01:00
207,207,0.0,0.0,151.23,237.302156636008,2023-01-09 15:00:00+01:00
208,208,0.0,50.0,162.04,237.302156636008,2023-01-09 16:00:00+01:00
209,209,0.0,50.0,174.27,183.069542181344,2023-01-09 17:00:00+01:00
210,210,0.0,50.0,182.18,128.83692772668,2023-01-09 18:00:00+01:00
211,211,0.0,50.0,170.24,74.6043132720158,2023-01-09 19:00:00+01:00
212,212,0.0,18.7817782917156,160.51,20.3716988173518,2023-01-09 20:00:00+01:00
213,213,0.0,0.0,138.93,0.0,2023-01-09 21:00:00+01:00
214,214,-0.0,0.0,132.0,0.0,2023-01-09 22:00:00+01:00
215,215,50.0,0.0,108.31,0.0,2023-01-09 23:00:00+01:00
216,216,50.0,0.0,106.01,46.0977222864644,2023-01-10 00:00:00+01:00
217,217,50.0,0.0,96.72,92.1954445729289,2023-01-10 01:00:00+01:00
218,218,50.0,0.0,95.15,138.293166859393,2023-01-10 02:00:00+01:00
219,219,50.0,0.0,90.33,184.390889145858,2023-01-10 03:00:00+01:00
220,220,50.0,0.0,95.61,230.488611432322,2023-01-10 04:00:00+01:00
221,221,50.0,0.0,108.6,276.586333718787,2023-01-10 05:00:00+01:00
222,222,0.0,0.0,138.13,322.684056005251,2023-01-10 06:00:00+01:00
223,223,0.0,50.0,156.0,322.684056005251,2023-01-10 07:00:00+01:00
224,224,0.0,50.0,220.0,268.451441550587,2023-01-10 08:00:00+01:00
225,225,0.0,50.0,222.0,214.218827095923,2023-01-10 09:00:00+01:00
226,226,0.0,50.0,163.52,159.986212641259,2023-01-10 10:00:00+01:00
227,227,0.0,47.5000000000001,147.6,105.753598186595,2023-01-10 11:00:00+01:00
228,228,0.0,0.0,141.25,54.232614454664,2023-01-10 12:00:00+01:00
229,229,0.0,0.0,141.68,54.232614454664,2023-01-10 13:00:00+01:00
230,230,0.0,0.0,145.41,54.232614454664,2023-01-10 14:00:00+01:00
231,231,0.0,0.0,145.92,54.232614454664,2023-01-10 15:00:00+01:00
232,232,0.0,0.0,140.11,54.232614454664,2023-01-10 16:00:00+01:00
233,233,0.0,50.0,147.9,54.232614454664,2023-01-10 17:00:00+01:00
234,234,0.0,0.0,144.74,0.0,2023-01-10 18:00:00+01:00
235,235,0.0,0.0,130.1,0.0,2023-01-10 19:00:00+01:00
236,236,-0.0,0.0,122.81,0.0,2023-01-10 20:00:00+01:00
237,237,-0.0,0.0,101.9,0.0,2023-01-10 21:00:00+01:00
238,238,33.8609156373124,0.0,82.0,0.0,2023-01-10 22:00:00+01:00
239,239,50.0,0.0,42.96,31.2182217082845,2023-01-10 23:00:00+01:00
240,240,50.0,0.0,5.0,77.315943994749,2023-01-11 00:00:00+01:00
241,241,50.0,0.0,0.0,123.413666281213,2023-01-11 01:00:00+01:00
242,242,50.0,0.0,-0.33,169.511388567678,2023-01-11 02:00:00+01:00
243,243,50.0,0.0,-0.23,215.609110854142,2023-01-11 03:00:00+01:00
244,244,50.0,0.0,0.0,261.706833140607,2023-01-11 04:00:00+01:00
245,245,50.0,0.0,2.59,307.804555427071,2023-01-11 05:00:00+01:00
246,246,50.0,0.0,57.31,353.902277713536,2023-01-11 06:00:00+01:00
247,247,0.0,0.0,91.11,400.0,2023-01-11 07:00:00+01:00
248,248,0.0,50.0,163.58,400.0,2023-01-11 08:00:00+01:00
249,249,0.0,50.0,155.6,345.767385545336,2023-01-11 09:00:00+01:00
250,250,0.0,50.0,131.78,291.534771090672,2023-01-11 10:00:00+01:00
251,251,0.0,50.0,130.6,237.302156636008,2023-01-11 11:00:00+01:00
252,252,0.0,0.0,117.82,183.069542181344,2023-01-11 12:00:00+01:00
253,253,0.0,0.0,110.54,183.069542181344,2023-01-11 13:00:00+01:00
254,254,0.0,0.0,115.74,183.069542181344,2023-01-11 14:00:00+01:00
255,255,0.0,0.0,118.83,183.069542181344,2023-01-11 15:00:00+01:00
256,256,0.0,18.7817782917155,120.81,183.069542181344,2023-01-11 16:00:00+01:00
257,257,0.0,50.0,133.79,162.697843363992,2023-01-11 17:00:00+01:00
258,258,0.0,50.0,133.87,108.465228909328,2023-01-11 18:00:00+01:00
259,259,0.0,50.0,129.9,54.232614454664,2023-01-11 19:00:00+01:00
260,260,0.0,0.0,118.53,0.0,2023-01-11 20:00:00+01:00
261,261,-0.0,0.0,94.87,0.0,2023-01-11 21:00:00+01:00
262,262,33.8609156373124,0.0,92.03,0.0,2023-01-11 22:00:00+01:00
263,263,50.0,0.0,69.23,31.2182217082845,2023-01-11 23:00:00+01:00
264,264,50.0,0.0,21.74,77.315943994749,2023-01-12 00:00:00+01:00
265,265,50.0,0.0,5.92,123.413666281213,2023-01-12 01:00:00+01:00
266,266,50.0,0.0,5.66,169.511388567678,2023-01-12 02:00:00+01:00
267,267,50.0,0.0,0.1,215.609110854142,2023-01-12 03:00:00+01:00
268,268,50.0,0.0,2.73,261.706833140607,2023-01-12 04:00:00+01:00
269,269,50.0,0.0,25.55,307.804555427071,2023-01-12 05:00:00+01:00
270,270,50.0,0.0,85.72,353.902277713536,2023-01-12 06:00:00+01:00
271,271,0.0,50.0,115.35,400.0,2023-01-12 07:00:00+01:00
272,272,0.0,50.0,138.6,345.767385545336,2023-01-12 08:00:00+01:00
273,273,0.0,50.0,156.6,291.534771090672,2023-01-12 09:00:00+01:00
274,274,0.0,0.0,110.0,237.302156636008,2023-01-12 10:00:00+01:00
275,275,0.0,18.7817782917155,111.92,237.302156636008,2023-01-12 11:00:00+01:00
276,276,0.0,0.0,106.7,216.930457818656,2023-01-12 12:00:00+01:00
277,277,0.0,0.0,102.87,216.930457818656,2023-01-12 13:00:00+01:00
278,278,0.0,0.0,110.24,216.930457818656,2023-01-12 14:00:00+01:00
279,279,0.0,0.0,108.66,216.930457818656,2023-01-12 15:00:00+01:00
280,280,0.0,0.0,107.91,216.930457818656,2023-01-12 16:00:00+01:00
281,281,0.0,50.0,130.0,216.930457818656,2023-01-12 17:00:00+01:00
282,282,0.0,50.0,144.5,162.697843363992,2023-01-12 18:00:00+01:00
283,283,0.0,50.0,130.0,108.465228909328,2023-01-12 19:00:00+01:00
284,284,0.0,50.0,131.14,54.232614454664,2023-01-12 20:00:00+01:00
285,285,-0.0,0.0,86.0,0.0,2023-01-12 21:00:00+01:00
286,286,33.8609156373124,0.0,74.1,0.0,2023-01-12 22:00:00+01:00
287,287,50.0,0.0,40.41,31.2182217082845,2023-01-12 23:00:00+01:00
288,288,50.0,0.0,32.92,77.315943994749,2023-01-13 00:00:00+01:00
289,289,50.0,0.0,17.2,123.413666281213,2023-01-13 01:00:00+01:00
290,290,50.0,0.0,10.43,169.511388567678,2023-01-13 02:00:00+01:00
291,291,50.0,0.0,2.65,215.609110854142,2023-01-13 03:00:00+01:00
292,292,50.0,0.0,3.35,261.706833140607,2023-01-13 04:00:00+01:00
293,293,50.0,0.0,25.7,307.804555427071,2023-01-13 05:00:00+01:00
294,294,50.0,0.0,55.5,353.902277713536,2023-01-13 06:00:00+01:00
295,295,0.0,0.0,88.65,400.0,2023-01-13 07:00:00+01:00
296,296,0.0,50.0,112.43,400.0,2023-01-13 08:00:00+01:00
297,297,0.0,50.0,107.07,345.767385545336,2023-01-13 09:00:00+01:00
298,298,0.0,50.0,97.1,291.534771090672,2023-01-13 10:00:00+01:00
299,299,0.0,0.0,89.03,237.302156636008,2023-01-13 11:00:00+01:00
300,300,50.0,0.0,76.77,237.302156636008,2023-01-13 12:00:00+01:00
301,301,50.0,0.0,70.24,283.399878922472,2023-01-13 13:00:00+01:00
302,302,50.0,0.0,74.23,329.497601208937,2023-01-13 14:00:00+01:00
303,303,26.4705882352941,0.0,80.6,375.595323495401,2023-01-13 15:00:00+01:00
304,304,-0.0,0.0,87.58,400.0,2023-01-13 16:00:00+01:00
305,305,0.0,50.0,141.83,400.0,2023-01-13 17:00:00+01:00
306,306,0.0,50.0,155.0,345.767385545336,2023-01-13 18:00:00+01:00
307,307,0.0,50.0,144.2,291.534771090672,2023-01-13 19:00:00+01:00
308,308,0.0,50.0,121.77,237.302156636008,2023-01-13 20:00:00+01:00
309,309,0.0,50.0,125.4,183.069542181344,2023-01-13 21:00:00+01:00
310,310,0.0,50.0,120.0,128.83692772668,2023-01-13 22:00:00+01:00
311,311,36.7273196568052,0.0,97.29,74.6043132720158,2023-01-13 23:00:00+01:00
312,312,0.0,50.0,135.0,108.465228909328,2023-01-14 00:00:00+01:00
313,313,0.0,50.0,117.2,54.232614454664,2023-01-14 01:00:00+01:00
314,314,0.0,0.0,98.67,0.0,2023-01-14 02:00:00+01:00
315,315,50.0,0.0,57.45,0.0,2023-01-14 03:00:00+01:00
316,316,50.0,0.0,40.85,46.0977222864644,2023-01-14 04:00:00+01:00
317,317,50.0,0.0,41.02,92.1954445729289,2023-01-14 05:00:00+01:00
318,318,50.0,0.0,45.1,138.293166859393,2023-01-14 06:00:00+01:00
319,319,50.0,0.0,54.9,184.390889145858,2023-01-14 07:00:00+01:00
320,320,50.0,0.0,77.15,230.488611432322,2023-01-14 08:00:00+01:00
321,321,0.0,5.00000000000003,100.1,276.586333718787,2023-01-14 09:00:00+01:00
322,322,0.0,0.0,96.73,271.16307227332,2023-01-14 10:00:00+01:00
323,323,0.0,0.0,99.2,271.16307227332,2023-01-14 11:00:00+01:00
324,324,0.0,50.0,104.97,271.16307227332,2023-01-14 12:00:00+01:00
325,325,0.0,0.0,93.86,216.930457818656,2023-01-14 13:00:00+01:00
326,326,0.0,0.0,93.85,216.930457818656,2023-01-14 14:00:00+01:00
327,327,0.0,0.0,100.0,216.930457818656,2023-01-14 15:00:00+01:00
328,328,0.0,0.0,100.0,216.930457818656,2023-01-14 16:00:00+01:00
329,329,0.0,50.0,134.26,216.930457818656,2023-01-14 17:00:00+01:00
330,330,0.0,50.0,144.2,162.697843363992,2023-01-14 18:00:00+01:00
331,331,0.0,50.0,127.0,108.465228909328,2023-01-14 19:00:00+01:00
332,332,0.0,50.0,143.51,54.232614454664,2023-01-14 20:00:00+01:00
333,333,0.0,0.0,99.37,0.0,2023-01-14 21:00:00+01:00
334,334,0.0,0.0,93.42,0.0,2023-01-14 22:00:00+01:00
335,335,-0.0,0.0,69.1,0.0,2023-01-14 23:00:00+01:00
336,336,-0.0,0.0,60.01,0.0,2023-01-15 00:00:00+01:00
337,337,50.0,0.0,29.4,0.0,2023-01-15 01:00:00+01:00
338,338,50.0,0.0,27.93,46.0977222864644,2023-01-15 02:00:00+01:00
339,339,50.0,0.0,6.94,92.1954445729289,2023-01-15 03:00:00+01:00
340,340,50.0,0.0,2.93,138.293166859393,2023-01-15 04:00:00+01:00
341,341,50.0,0.0,4.05,184.390889145858,2023-01-15 05:00:00+01:00
342,342,50.0,0.0,1.58,230.488611432322,2023-01-15 06:00:00+01:00
343,343,50.0,0.0,1.81,276.586333718787,2023-01-15 07:00:00+01:00
344,344,50.0,0.0,11.2,322.684056005251,2023-01-15 08:00:00+01:00
345,345,33.8609156373123,0.0,37.4,368.781778291716,2023-01-15 09:00:00+01:00
346,346,-0.0,0.0,38.86,400.0,2023-01-15 10:00:00+01:00
347,347,0.0,0.0,74.9,400.0,2023-01-15 11:00:00+01:00
348,348,0.0,42.5,80.0,400.0,2023-01-15 12:00:00+01:00
349,349,50.0,0.0,65.01,353.902277713536,2023-01-15 13:00:00+01:00
350,350,-0.0,0.0,80.15,400.0,2023-01-15 14:00:00+01:00
